id,brier,rps,auc,n,lat,lon,pietra,brier_week1,brier_week2,brier_week3,brier_week4,brier_later,auc_week1,auc_week2,auc_week3,auc_week4,auc_later,model,cv_method
Dugda,0.43849782826258854,0.5800674949120025,0.9314404432132964,19,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
East Belesa,0.6825835014006338,0.7559494621461244,0.7603550295857988,13,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
East Dembia,0.9432592503320267,0.9110526733575183,0.5802469135802469,9,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
East Esite,0.35639552398313074,0.365678913929868,0.992603550295858,13,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Ebenat,0.6841409815481582,0.7352188239745456,0.7633136094674556,13,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Ebenat town,0.39925956253985145,0.37708366374768193,0.9245562130177515,13,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Eferatana Gidem,0.7244439289684997,0.8754878500729891,0.7091836734693877,14,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Ejere /Addis Alem,0.7675615108634053,0.611349487954475,0.6275,10,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Ejersa Lafo,0.8370645407251829,0.5575146780542221,0.5925,10,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Eka Tafo,0.9432592503320267,0.9110526733575183,0.5802469135802469,9,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Enarj Enawga,0.4373309518946004,0.40739592879222586,0.9112426035502958,13,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Enebse Sarmder,0.5505212754578696,0.5071271288413339,0.8121301775147929,13,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Enemay,0.5124498861031206,0.4768148637967902,0.834319526627219,13,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Enewari town,0.5339694827624233,0.48800054389274294,0.8195266272189349,13,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Ensaro,0.5339694827624233,0.48800054389274294,0.8195266272189349,13,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Farta,0.35639552398313074,0.365678913929868,0.992603550295858,13,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Fentale,0.7391539031488787,0.7504577956553936,0.7166666666666667,15,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Fiche town,0.5124498861031206,0.4768148637967902,0.834319526627219,13,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Filakit town,0.572947954292129,0.6340179839941283,0.8337950138504155,19,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Finote Selam town,0.769488927792549,0.5224219631244734,0.635,10,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Fogera,0.39925956253985145,0.37708366374768193,0.9245562130177515,13,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Furi,0.770382431637756,0.6258020960533677,0.6635802469135802,9,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Galan,0.8735589426262084,0.8028159085277375,0.6203703703703703,9,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Galan Gudo,0.8400827393435745,0.7340388608831484,0.6265432098765432,9,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Garba Guracha,0.4578104216802412,0.4538008461939003,0.9201183431952663,13,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Gasera,0.5485760668711321,0.5026683982823631,0.826171875,16,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Gashena town,0.5114949049381731,0.5544873714804166,0.8786848072562359,21,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Gaz Gibla,0.4788789376435318,0.4678600400467172,0.9030470914127424,19,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Gazo,0.4617706945483462,0.42535334678323405,0.9182098765432098,18,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Gedeb Asasa,0.5457320235989814,0.45556225494929187,0.8062130177514792,13,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Gefersa Guje,0.770382431637756,0.6258020960533677,0.6635802469135802,9,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Gerar Jarso,0.4580304810945337,0.4290944692217579,0.8949704142011834,13,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Gidan,0.42148520755395147,0.3833050307743559,0.9335180055401662,19,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Gimbichu,0.5736978251718597,0.5322267673652581,0.7729591836734694,14,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Gimeba town,0.7004743706892177,0.7615456734711376,0.7423469387755102,14,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Ginde Beret,1.136504924901048,1.1211655497202409,0.4166666666666667,6,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Ginir,0.17694018329919944,0.2587445585061951,1.0,23,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Gishe Rabel,0.7251286693217865,0.8659999135091324,0.7104591836734694,14,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Goba (OR),0.6659611827654216,1.1933709366615681,0.8638941398865785,23,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Goba Koricha,0.7391539031488787,0.7504577956553936,0.7166666666666667,15,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Goba town,0.49844620085110586,0.5896177254495966,0.8925619834710744,22,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Golocha,0.3815901878537442,0.3802780872217975,0.984375,16,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Gololcha Bale,0.19641054870485516,0.2804121612732368,1.0,23,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Goncha Siso Enebse,0.39925956253985145,0.37708366374768193,0.9245562130177515,13,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Gondar town,0.9432592503320267,0.9110526733575183,0.5802469135802469,9,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Gonder Zuria,0.9432592503320267,0.9110526733575183,0.5802469135802469,9,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Goro (Bale),0.19641054870485516,0.2804121612732368,1.0,23,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Goro (SW Shewa),0.6496795332654431,0.5362578696911027,0.7621527777777778,12,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Guba Lafto,0.3880172905368199,0.3764070636021505,0.9257369614512472,21,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Gumbi Bordede,0.7391539031488787,0.7504577956553936,0.7166666666666667,15,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Guna,0.41904647466336836,0.3990774183446032,0.92578125,16,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Guna Begemider,0.4917503569031873,0.4551163233672581,0.8505917159763313,13,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Gundwoin town,0.39925956253985145,0.37708366374768193,0.9245562130177515,13,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Guzamn,0.6831795331548565,0.5409626707852689,0.7025,10,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Habro,0.7197789063107517,0.700080421446205,0.7255555555555555,15,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Habru,0.7080415240470579,0.7969263869513511,0.6785714285714286,14,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Hagere Mariam,0.6570742076180475,0.6744229343938328,0.7864583333333334,12,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Hamusit town,0.5412718539760316,0.5005226721394925,0.8594674556213018,13,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Hara town,0.4232106196875039,0.3942629418293372,0.895124716553288,21,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Harbu town,0.7201891445875428,0.7429375889228044,0.71,15,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Hawi Gudina,0.22618834423751136,0.33945534430924895,0.9985822306238186,23,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Heban Arsi,0.7419439125606824,0.6781056161833366,0.6944444444444444,9,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Hidabu Abote,0.9432592503320267,0.9110526733575183,0.5802469135802469,9,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Hike town,0.7197789063107517,0.700080421446205,0.7255555555555555,15,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Hitosa,0.5801833980988867,0.47010645599783535,0.8255555555555556,15,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Holeta town,0.47237671484832683,0.4238526931176524,0.9068047337278107,13,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Hulet Ej Enese,0.39925956253985145,0.37708366374768193,0.9245562130177515,13,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Ifata,0.7526825630166342,0.48712786088501614,0.6475,10,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Illu Galan,0.9871146012596123,0.8193158652951831,0.3472222222222222,6,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Ilu,0.4807370132180953,0.40721794026336794,0.9027777777777778,12,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Inkolo Wabe,0.4788267193740628,0.41268186830644876,0.9111328125,16,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Jabi Tehnan,0.7526825630166342,0.48712786088501614,0.6475,10,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Jama,0.5573872642803467,0.5215731642474517,0.8032544378698225,13,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Janamora,0.39925956253985145,0.37708366374768193,0.9245562130177515,13,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Jeju,0.5235015527018438,0.491649438086268,0.82421875,16,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Jeldu,0.7023121180937235,0.6535833728668154,0.7253086419753086,9,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Jibat,0.9888914140882455,0.7965380012390947,0.3611111111111111,6,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Jida,0.39925956253985145,0.37708366374768193,0.9245562130177515,13,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Jiga town,0.6435581630220554,0.5446776901100142,0.7592592592592593,9,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Kalu,0.7395641414256696,0.793314963131993,0.7,15,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Kelala town,0.5339694827624233,0.48800054389274294,0.8195266272189349,13,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Kelela,0.4580304810945337,0.4290944692217579,0.8949704142011834,13,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Kersana Malima,0.43274322660648046,0.40197713512423816,0.8964497041420119,13,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Kewet,0.7479234522978871,0.9213290684136308,0.6730769230769231,13,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Kimbibit,0.4660836663991362,0.40150759901477134,0.890625,12,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Kinfaz Begela,0.6894862599164246,0.7185189340010012,0.7381656804733728,13,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Kobo town,0.5128179478331443,0.5175888670205716,0.8303324099722992,19,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Kofele,0.7084677092780486,0.6093285685387476,0.7191358024691358,9,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Kofele town,0.6785374537091441,1.1833063862407471,0.8487712665406427,23,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Kokosa,0.7243996253443903,0.6162075462088306,0.6975308641975309,9,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Kolla Debba town,0.9432592503320267,0.9110526733575183,0.5802469135802469,9,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Kombolcha town,0.7201891445875428,0.7429375889228044,0.71,15,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Kore,0.7419439125606824,0.6781056161833366,0.6944444444444444,9,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Koye,0.9432592503320267,0.9110526733575183,0.5802469135802469,9,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Kura Jida,0.9432592503320267,0.9110526733575183,0.5802469135802469,9,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Kutaber,0.7201891445875428,0.7429375889228044,0.71,15,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Kuyu,0.8123433512964133,0.6611849743186708,0.58,10,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Lalibela town,0.4905404577852209,0.5056780441280178,0.907202216066482,19,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Lasta,0.4788789376435318,0.4678600400467172,0.9030470914127424,19,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Lay Armacho,1.058999403508408,0.9871103278837872,0.5277777777777778,9,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Lay Gayint,0.5132699535624898,0.4663020034632109,0.8357988165680473,13,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Legambo,0.5954586536350956,0.5518854292919957,0.7825443786982249,13,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Legehida,0.6671304943339705,0.6603911945288602,0.7485207100591716,13,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Liban Jawi,1.0433541195177303,0.9683890682024122,0.3163265306122449,7,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Liben Chukala,0.5496089799511215,0.4739200893949248,0.8303571428571429,14,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Libokemekem,0.39925956253985145,0.37708366374768193,0.9245562130177515,13,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Limu Bilbilo,0.4908990855823612,0.3926051585747305,0.8628472222222222,12,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Lome (OR),0.7120746545587201,0.6673884289969052,0.7193877551020408,14,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Lude Hitosa,0.4897439499267459,0.4048554388097109,0.8988888888888888,15,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Lumame town,0.7415981247852504,0.599148461371129,0.6625,10,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Mana Abichu,0.8735589426262084,0.8028159085277375,0.6203703703703703,9,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Masero Denb /Central Armacho,1.0579342518477395,1.0018693403164531,0.5277777777777778,9,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Mehal Meda town,0.6825835014006338,0.7559494621461244,0.7603550295857988,13,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Mehal Sayint,0.4373309518946004,0.40739592879222586,0.9112426035502958,13,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Mekan Eyesuse,0.4578104216802412,0.45380084619390043,0.9201183431952663,13,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Mekane Selam town,0.39925956253985145,0.37708366374768193,0.9245562130177515,13,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Mekdela,0.6384225054333731,0.5850382856649866,0.7193877551020408,14,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Meket,0.6032630801301604,0.526027723939938,0.7474489795918368,14,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Melka Nonno,0.770382431637756,0.6258020960533677,0.6635802469135802,9,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Mena Meketewa,0.7123812971177708,0.7715485406081128,0.7181122448979592,14,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Menze Gera Midir,0.7040342666724263,0.8097229367915969,0.727810650887574,13,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Menze Keya Gabriel,0.5339694827624233,0.48800054389274294,0.8195266272189349,13,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Menze Lalo Midir,0.6437127128160469,0.6268185741741514,0.7485207100591716,13,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Menze Mama Midir,0.7040342666724263,0.8097229367915969,0.727810650887574,13,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Merhabete,0.4580304810945337,0.4290944692217579,0.8949704142011834,13,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Mersa town,0.4232106196875039,0.3942629418293372,0.895124716553288,21,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Merti,0.7391539031488787,0.7504577956553936,0.7166666666666667,15,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Merto Lemariyam town,0.5505212754578696,0.5071271288413339,0.8121301775147929,13,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Mesela /Shen Duggoo,0.6207476499608152,0.6297144993414281,0.763671875,16,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Meta Robi,0.8123433512964133,0.6611849743186708,0.58,10,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Meta Walkite,0.7357883213763574,0.7223604205114046,0.6975308641975309,9,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Metehara town,0.7391539031488787,0.7504577956553936,0.7166666666666667,15,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Michakel,0.811101154647028,0.5453136514708762,0.62,10,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Mida Kegn,1.181383855498929,1.2598132634344306,0.3958333333333333,6,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Mida Woremo,1.0600220126965112,0.9534031716036212,0.4845679012345679,9,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Mieso,0.7391539031488787,0.7504577956553936,0.7166666666666667,15,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Minjar Shenkora,0.6996931843411713,0.6588141928594514,0.7344444444444445,15,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Mojan Wedera,0.7040342666724263,0.8097229367915969,0.727810650887574,13,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Mojo town,0.6580806864932044,0.7579195711978686,0.7117346938775511,14,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Molale town,0.7040342666724263,0.8097229367915969,0.727810650887574,13,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Moretna Jiru,0.5339694827624233,0.48800054389274294,0.8195266272189349,13,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Mota town,0.39925956253985145,0.37708366374768193,0.9245562130177515,13,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Mulo,0.8038586349203899,0.6945791436979568,0.6419753086419753,9,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Munessa,0.6435581630220554,0.5446776901100142,0.7592592592592593,9,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Nefas Mewicha town,0.6032630801301604,0.526027723939938,0.7474489795918368,14,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Nenesebo,0.7619757327608011,1.2891324270613134,0.7679584120982986,23,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Nono,0.7156290608276632,0.5736345065969204,0.6942148760330579,11,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Quarit,0.7084677092780486,0.6093285685387476,0.7191358024691358,9,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Raya Kobo,0.40434283735027327,0.3853761040612469,0.9024943310657596,21,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Robe,0.4845705196161126,0.46169380290221473,0.90625,16,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Robe town,0.4307105347133154,0.47329572976648016,0.9307851239669421,22,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Sahila,0.32561288731248406,0.3179837292665525,0.98828125,16,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Sayint,0.4373309518946004,0.40739592879222586,0.9112426035502958,13,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Sebeta,0.770382431637756,0.6258020960533677,0.6635802469135802,9,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Sebeta Hawas,0.770382431637756,0.6258020960533677,0.6635802469135802,9,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Sedae,0.5132699535624898,0.4663020034632109,0.8357988165680473,13,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Sede Muja,0.5132699535624898,0.4663020034632109,0.8357988165680473,13,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Seden Sodo,1.231069918395011,1.3687778009442007,0.4642857142857143,7,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Sekela,0.6447427049078108,0.5294924474059555,0.7592592592592593,9,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Sekota,0.3752597656716997,0.34668436120778473,0.9311111111111111,15,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Sekota town,0.3566094485669708,0.3369901051246257,0.9388888888888889,15,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Semada,0.4917503569031873,0.4551163233672581,0.8505917159763313,13,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Senan,0.7084677092780486,0.6093285685387476,0.7191358024691358,9,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Sendafa town,0.39925956253985145,0.37708366374768193,0.9245562130177515,13,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Shala,0.8597718265858351,0.7056971019967736,0.5925925925925926,9,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Shanan Kolu,0.43558868906003,0.3906516244344319,0.8818359375,16,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Shashemene,0.7419439125606824,0.6781056161833366,0.6944444444444444,9,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Shashemene town,0.7419439125606824,0.6781056161833366,0.6944444444444444,9,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Shawra town,0.9892990958025896,0.8788735630540064,0.5709876543209876,9,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Shebel Bernta,0.458850548553903,0.41858160888817864,0.8964497041420119,13,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
